Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value,Date,Value
2016-05-09T23:30:00.000Z,8.165158,2016-05-09T23:30:00.000Z,8.017221,2016-05-09T23:30:00.000Z,8.275159836,2016-05-09T23:30:00.000Z,5.117150784,2016-05-09T23:30:00.000Z,8.027486,2016-05-09T23:30:00.000Z,6.343345165,2016-05-09T23:30:00.000Z,3.518823,2016-05-09T23:30:00.000Z,3.612498,2016-05-09T23:30:00.000Z,3.49982,2016-05-09T23:30:00.000Z,2.204794884
2016-05-09T23:35:00.000Z,8.152411461,2016-05-09T23:35:00.000Z,8.00753212,2016-05-09T23:35:00.000Z,8.26505,2016-05-09T23:35:00.000Z,5.114327,2016-05-09T23:35:00.000Z,8.028365135,2016-05-09T23:35:00.000Z,6.370052814,2016-05-09T23:35:00.000Z,3.53400898,2016-05-09T23:35:00.000Z,3.639321,2016-05-09T23:35:00.000Z,3.510773,2016-05-09T23:35:00.000Z,2.225438118
2016-05-09T23:40:00.000Z,8.145466,2016-05-09T23:40:00.000Z,8.033896446,2016-05-09T23:40:00.000Z,8.265811,2016-05-09T23:40:00.000Z,5.100668,2016-05-09T23:40:00.000Z,7.998718,2016-05-09T23:40:00.000Z,6.375127792,2016-05-09T23:40:00.000Z,3.531071,2016-05-09T23:40:00.000Z,3.648628,2016-05-09T23:40:00.000Z,3.502951,2016-05-09T23:40:00.000Z,2.227539063
2016-05-09T23:45:00.000Z,8.191331,2016-05-09T23:45:00.000Z,8.057249069,2016-05-09T23:45:00.000Z,8.263941765,2016-05-09T23:45:00.000Z,5.064725,2016-05-09T23:45:00.000Z,8.038208961,2016-05-09T23:45:00.000Z,6.387984,2016-05-09T23:45:00.000Z,3.525118,2016-05-09T23:45:00.000Z,3.596969,2016-05-09T23:45:00.000Z,3.5271,2016-05-09T23:45:00.000Z,2.220402956
2016-05-09T23:50:00.000Z,8.169772148,2016-05-09T23:50:00.000Z,8.03515625,2016-05-09T23:50:00.000Z,8.266382217,2016-05-09T23:50:00.000Z,5.081933,2016-05-09T23:50:00.000Z,7.997917,2016-05-09T23:50:00.000Z,6.398558,2016-05-09T23:50:00.000Z,3.517564058,2016-05-09T23:50:00.000Z,3.626384,2016-05-09T23:50:00.000Z,3.502149,2016-05-09T23:50:00.000Z,2.203078032
2016-05-09T23:55:00.000Z,8.149396896,2016-05-09T23:55:00.000Z,8.030729,2016-05-09T23:55:00.000Z,8.280653954,2016-05-09T23:55:00.000Z,5.07831,2016-05-09T23:55:00.000Z,8.014324,2016-05-09T23:55:00.000Z,6.38482,2016-05-09T23:55:00.000Z,3.497951031,2016-05-09T23:55:00.000Z,3.612725,2016-05-09T23:55:00.000Z,3.488641,2016-05-09T23:55:00.000Z,2.226622105
2016-05-10T00:00:00.000Z,8.164699,2016-05-10T00:00:00.000Z,8.03595829,2016-05-10T00:00:00.000Z,8.265353203,2016-05-10T00:00:00.000Z,5.074685097,2016-05-10T00:00:00.000Z,8.04065,2016-05-10T00:00:00.000Z,6.384285,2016-05-10T00:00:00.000Z,3.525882,2016-05-10T00:00:00.000Z,3.639207,2016-05-10T00:00:00.000Z,3.523136,2016-05-10T00:00:00.000Z,2.200942039
2016-05-10T00:05:00.000Z,8.150656,2016-05-10T00:05:00.000Z,8.022719383,2016-05-10T00:05:00.000Z,8.271953583,2016-05-10T00:05:00.000Z,5.076555,2016-05-10T00:05:00.000Z,8.017604828,2016-05-10T00:05:00.000Z,6.394206047,2016-05-10T00:05:00.000Z,3.524088,2016-05-10T00:05:00.000Z,3.613869,2016-05-10T00:05:00.000Z,3.491464,2016-05-10T00:05:00.000Z,2.224292994
2016-05-10T00:10:00.000Z,8.144589,2016-05-10T00:10:00.000Z,8.038667679,2016-05-10T00:10:00.000Z,8.256157875,2016-05-10T00:10:00.000Z,5.070678,2016-05-10T00:10:00.000Z,8.00814,2016-05-10T00:10:00.000Z,6.405272007,2016-05-10T00:10:00.000Z,3.538589,2016-05-10T00:10:00.000Z,3.630011,2016-05-10T00:10:00.000Z,3.490663,2016-05-10T00:10:00.000Z,2.207811117
2016-05-10T00:15:00.000Z,8.16176033,2016-05-10T00:15:00.000Z,8.048701,2016-05-10T00:15:00.000Z,8.273748398,2016-05-10T00:15:00.000Z,5.078996181,2016-05-10T00:15:00.000Z,8.044429779,2016-05-10T00:15:00.000Z,6.415535927,2016-05-10T00:15:00.000Z,3.53873992,2016-05-10T00:15:00.000Z,3.613451,2016-05-10T00:15:00.000Z,3.508444,2016-05-10T00:15:00.000Z,2.247454882
2016-05-10T00:20:00.000Z,8.147908,2016-05-10T00:20:00.000Z,8.078275,2016-05-10T00:20:00.000Z,8.281797409,2016-05-10T00:20:00.000Z,5.089335918,2016-05-10T00:20:00.000Z,8.024395943,2016-05-10T00:20:00.000Z,6.406836,2016-05-10T00:20:00.000Z,3.544540882,2016-05-10T00:20:00.000Z,3.615283,2016-05-10T00:20:00.000Z,3.500698,2016-05-10T00:20:00.000Z,2.231009007
2016-05-10T00:25:00.000Z,8.14000988,2016-05-10T00:25:00.000Z,8.053393,2016-05-10T00:25:00.000Z,8.29729,2016-05-10T00:25:00.000Z,5.069073,2016-05-10T00:25:00.000Z,8.023786,2016-05-10T00:25:00.000Z,6.406071186,2016-05-10T00:25:00.000Z,3.543471098,2016-05-10T00:25:00.000Z,3.630544,2016-05-10T00:25:00.000Z,3.513024,2016-05-10T00:25:00.000Z,2.224103928
2016-05-10T00:30:00.000Z,8.152832031,2016-05-10T00:30:00.000Z,8.074533,2016-05-10T00:30:00.000Z,8.271458,2016-05-10T00:30:00.000Z,5.068083,2016-05-10T00:30:00.000Z,8.039925575,2016-05-10T00:30:00.000Z,6.408895969,2016-05-10T00:30:00.000Z,3.538130045,2016-05-10T00:30:00.000Z,3.621083,2016-05-10T00:30:00.000Z,3.510007,2016-05-10T00:30:00.000Z,2.200751066
2016-05-10T00:35:00.000Z,8.137719,2016-05-10T00:35:00.000Z,8.066025,2016-05-10T00:35:00.000Z,8.261232376,2016-05-10T00:35:00.000Z,5.043624878,2016-05-10T00:35:00.000Z,8.056602,2016-05-10T00:35:00.000Z,6.417443,2016-05-10T00:35:00.000Z,3.529162884,2016-05-10T00:35:00.000Z,3.623295,2016-05-10T00:35:00.000Z,3.507528,2016-05-10T00:35:00.000Z,2.201095104
2016-05-10T00:40:00.000Z,8.162409,2016-05-10T00:40:00.000Z,8.061446,2016-05-10T00:40:00.000Z,8.288935,2016-05-10T00:40:00.000Z,5.045035,2016-05-10T00:40:00.000Z,8.04046,2016-05-10T00:40:00.000Z,6.405998,2016-05-10T00:40:00.000Z,3.54103,2016-05-10T00:40:00.000Z,3.616923,2016-05-10T00:40:00.000Z,3.516609,2016-05-10T00:40:00.000Z,2.203269005
2016-05-10T00:45:00.000Z,8.157256126,2016-05-10T00:45:00.000Z,8.082012,2016-05-10T00:45:00.000Z,8.310874,2016-05-10T00:45:00.000Z,5.062208176,2016-05-10T00:45:00.000Z,8.042407036,2016-05-10T00:45:00.000Z,6.405005,2016-05-10T00:45:00.000Z,3.537940025,2016-05-10T00:45:00.000Z,3.594334,2016-05-10T00:45:00.000Z,3.5081,2016-05-10T00:45:00.000Z,2.183160067
2016-05-10T00:50:00.000Z,8.146688461,2016-05-10T00:50:00.000Z,8.052249908,2016-05-10T00:50:00.000Z,8.286149025,2016-05-10T00:50:00.000Z,5.035688,2016-05-10T00:50:00.000Z,8.043971,2016-05-10T00:50:00.000Z,6.40282917,2016-05-10T00:50:00.000Z,3.560223103,2016-05-10T00:50:00.000Z,3.585253,2016-05-10T00:50:00.000Z,3.516496,2016-05-10T00:50:00.000Z,2.214334965
2016-05-10T00:55:00.000Z,8.136232376,2016-05-10T00:55:00.000Z,8.043283,2016-05-10T00:55:00.000Z,8.268061638,2016-05-10T00:55:00.000Z,5.04633522,2016-05-10T00:55:00.000Z,8.068619728,2016-05-10T00:55:00.000Z,6.415266991,2016-05-10T00:55:00.000Z,3.540953,2016-05-10T00:55:00.000Z,3.59525,2016-05-10T00:55:00.000Z,3.487382,2016-05-10T00:55:00.000Z,2.200294018
2016-05-10T01:00:00.000Z,8.175382614,2016-05-10T01:00:00.000Z,8.08781147,2016-05-10T01:00:00.000Z,8.295191765,2016-05-10T01:00:00.000Z,5.035002232,2016-05-10T01:00:00.000Z,8.049655914,2016-05-10T01:00:00.000Z,6.418513775,2016-05-10T01:00:00.000Z,3.543814898,2016-05-10T01:00:00.000Z,3.595632,2016-05-10T01:00:00.000Z,3.496005,2016-05-10T01:00:00.000Z,2.206552029
2016-05-10T01:05:00.000Z,8.157640457,2016-05-10T01:05:00.000Z,8.071978,2016-05-10T01:05:00.000Z,8.263293,2016-05-10T01:05:00.000Z,5.04954,2016-05-10T01:05:00.000Z,8.032064438,2016-05-10T01:05:00.000Z,6.045723,2016-05-10T01:05:00.000Z,3.524088,2016-05-10T01:05:00.000Z,3.619097,2016-05-10T01:05:00.000Z,3.481772,2016-05-10T01:05:00.000Z,2.18663311
2016-05-10T01:10:00.000Z,8.169049263,2016-05-10T01:10:00.000Z,8.071139336,2016-05-10T01:10:00.000Z,8.283554077,2016-05-10T01:10:00.000Z,5.052783,2016-05-10T01:10:00.000Z,8.057707,2016-05-10T01:10:00.000Z,4.907255173,2016-05-10T01:10:00.000Z,3.545036077,2016-05-10T01:10:00.000Z,3.592389,2016-05-10T01:10:00.000Z,3.499898,2016-05-10T01:10:00.000Z,2.20063591
2016-05-10T01:15:00.000Z,8.187286377,2016-05-10T01:15:00.000Z,8.057290077,2016-05-10T01:15:00.000Z,8.27661,2016-05-10T01:15:00.000Z,5.039657116,2016-05-10T01:15:00.000Z,8.062514,2016-05-10T01:15:00.000Z,4.920915127,2016-05-10T01:15:00.000Z,3.556141,2016-05-10T01:15:00.000Z,3.598799,2016-05-10T01:15:00.000Z,3.516189,2016-05-10T01:15:00.000Z,2.208039045
2016-05-10T01:20:00.000Z,8.190797,2016-05-10T01:20:00.000Z,8.089303,2016-05-10T01:20:00.000Z,8.27328968,2016-05-10T01:20:00.000Z,5.015541,2016-05-10T01:20:00.000Z,8.061713219,2016-05-10T01:20:00.000Z,4.918015,2016-05-10T01:20:00.000Z,3.542670012,2016-05-10T01:20:00.000Z,3.599599,2016-05-10T01:20:00.000Z,3.513518,2016-05-10T01:20:00.000Z,2.217807055
2016-05-10T01:25:00.000Z,8.178089,2016-05-10T01:25:00.000Z,8.0511446,2016-05-10T01:25:00.000Z,8.281798,2016-05-10T01:25:00.000Z,5.019127846,2016-05-10T01:25:00.000Z,8.088499,2016-05-10T01:25:00.000Z,4.909315,2016-05-10T01:25:00.000Z,3.561977,2016-05-10T01:25:00.000Z,3.64035,2016-05-10T01:25:00.000Z,3.51161,2016-05-10T01:25:00.000Z,2.207046986
2016-05-10T01:30:00.000Z,8.174007,2016-05-10T01:30:00.000Z,8.049161,2016-05-10T01:30:00.000Z,8.26997,2016-05-10T01:30:00.000Z,5.037024021,2016-05-10T01:30:00.000Z,8.079837,2016-05-10T01:30:00.000Z,4.916488171,2016-05-10T01:30:00.000Z,3.534389973,2016-05-10T01:30:00.000Z,3.633902,2016-05-10T01:30:00.000Z,3.528475,2016-05-10T01:30:00.000Z,2.190334082
2016-05-10T01:35:00.000Z,8.1568,2016-05-10T01:35:00.000Z,8.039201736,2016-05-10T01:35:00.000Z,8.263520241,2016-05-10T01:35:00.000Z,5.028590202,2016-05-10T01:35:00.000Z,8.051030159,2016-05-10T01:35:00.000Z,4.925874233,2016-05-10T01:35:00.000Z,3.522829,2016-05-10T01:35:00.000Z,3.603111,2016-05-10T01:35:00.000Z,3.52054,2016-05-10T01:35:00.000Z,2.192624092
2016-05-10T01:40:00.000Z,8.15764,2016-05-10T01:40:00.000Z,8.037944,2016-05-10T01:40:00.000Z,8.319419861,2016-05-10T01:40:00.000Z,5.031910896,2016-05-10T01:40:00.000Z,8.083614,2016-05-10T01:40:00.000Z,4.897487,2016-05-10T01:40:00.000Z,3.55778,2016-05-10T01:40:00.000Z,3.565525,2016-05-10T01:40:00.000Z,3.524279,2016-05-10T01:40:00.000Z,2.193845987
2016-05-10T01:45:00.000Z,8.168704033,2016-05-10T01:45:00.000Z,8.039389,2016-05-10T01:45:00.000Z,8.266576767,2016-05-10T01:45:00.000Z,5.037329,2016-05-10T01:45:00.000Z,8.071368217,2016-05-10T01:45:00.000Z,4.913092136,2016-05-10T01:45:00.000Z,3.565068007,2016-05-10T01:45:00.000Z,3.597538,2016-05-10T01:45:00.000Z,3.537709,2016-05-10T01:45:00.000Z,2.222768068
2016-05-10T01:50:00.000Z,8.175953865,2016-05-10T01:50:00.000Z,8.048015,2016-05-10T01:50:00.000Z,8.28256321,2016-05-10T01:50:00.000Z,5.006995,2016-05-10T01:50:00.000Z,8.079302788,2016-05-10T01:50:00.000Z,4.869212151,2016-05-10T01:50:00.000Z,3.571784,2016-05-10T01:50:00.000Z,3.578958,2016-05-10T01:50:00.000Z,3.543358,2016-05-10T01:50:00.000Z,2.199913025
2016-05-10T01:55:00.000Z,8.199076,2016-05-10T01:55:00.000Z,8.046983,2016-05-10T01:55:00.000Z,8.314271927,2016-05-10T01:55:00.000Z,5.002875805,2016-05-10T01:55:00.000Z,8.092316628,2016-05-10T01:55:00.000Z,4.892145157,2016-05-10T01:55:00.000Z,3.546333075,2016-05-10T01:55:00.000Z,3.569952,2016-05-10T01:55:00.000Z,3.507643,2016-05-10T01:55:00.000Z,2.197355032
2016-05-10T02:00:00.000Z,8.177059174,2016-05-10T02:00:00.000Z,8.056333542,2016-05-10T02:00:00.000Z,8.289353,2016-05-10T02:00:00.000Z,5.01847887,2016-05-10T02:00:00.000Z,8.099755287,2016-05-10T02:00:00.000Z,4.875239849,2016-05-10T02:00:00.000Z,3.531184912,2016-05-10T02:00:00.000Z,3.599714,2016-05-10T02:00:00.000Z,3.533283,2016-05-10T02:00:00.000Z,2.207542896
2016-05-10T02:05:00.000Z,8.178511,2016-05-10T02:05:00.000Z,8.039239883,2016-05-10T02:05:00.000Z,8.283017159,2016-05-10T02:05:00.000Z,5.017984,2016-05-10T02:05:00.000Z,8.094718,2016-05-10T02:05:00.000Z,4.867839,2016-05-10T02:05:00.000Z,3.544692993,2016-05-10T02:05:00.000Z,3.578119,2016-05-10T02:05:00.000Z,3.527332,2016-05-10T02:05:00.000Z,2.209412098
2016-05-10T02:10:00.000Z,8.153897285,2016-05-10T02:10:00.000Z,8.015467644,2016-05-10T02:10:00.000Z,8.281531,2016-05-10T02:10:00.000Z,5.025462151,2016-05-10T02:10:00.000Z,8.093117714,2016-05-10T02:10:00.000Z,4.828804,2016-05-10T02:10:00.000Z,3.538398981,2016-05-10T02:10:00.000Z,3.58159,2016-05-10T02:10:00.000Z,3.513557,2016-05-10T02:10:00.000Z,2.201209068
2016-05-10T02:15:00.000Z,8.199648857,2016-05-10T02:15:00.000Z,8.018405914,2016-05-10T02:15:00.000Z,8.300381,2016-05-10T02:15:00.000Z,5.024851799,2016-05-10T02:15:00.000Z,8.088003,2016-05-10T02:15:00.000Z,4.804652,2016-05-10T02:15:00.000Z,3.549691,2016-05-10T02:15:00.000Z,3.576133,2016-05-10T02:15:00.000Z,3.524927,2016-05-10T02:15:00.000Z,2.19193697
2016-05-10T02:20:00.000Z,8.153211,2016-05-10T02:20:00.000Z,8.014132,2016-05-10T02:20:00.000Z,8.272755623,2016-05-10T02:20:00.000Z,5.008446217,2016-05-10T02:20:00.000Z,8.101206,2016-05-10T02:20:00.000Z,4.775729179,2016-05-10T02:20:00.000Z,3.546905,2016-05-10T02:20:00.000Z,3.542746,2016-05-10T02:20:00.000Z,3.533932,2016-05-10T02:20:00.000Z,2.206322908
2016-05-10T02:25:00.000Z,8.176067352,2016-05-10T02:25:00.000Z,8.039393425,2016-05-10T02:25:00.000Z,8.291947365,2016-05-10T02:25:00.000Z,5.023326,2016-05-10T02:25:00.000Z,8.100783348,2016-05-10T02:25:00.000Z,4.795571,2016-05-10T02:25:00.000Z,3.558887,2016-05-10T02:25:00.000Z,3.588189,2016-05-10T02:25:00.000Z,3.541335,2016-05-10T02:25:00.000Z,2.204530001
2016-05-10T02:30:00.000Z,8.182400703,2016-05-10T02:30:00.000Z,8.0108881,2016-05-10T02:30:00.000Z,8.285501,2016-05-10T02:30:00.000Z,5.024394989,2016-05-10T02:30:00.000Z,8.093461037,2016-05-10T02:30:00.000Z,4.810415,2016-05-10T02:30:00.000Z,3.569380045,2016-05-10T02:30:00.000Z,3.589182,2016-05-10T02:30:00.000Z,3.511572,2016-05-10T02:30:00.000Z,2.202088118
2016-05-10T02:35:00.000Z,8.19182682,2016-05-10T02:35:00.000Z,7.99948,2016-05-10T02:35:00.000Z,8.279394,2016-05-10T02:35:00.000Z,5.041753769,2016-05-10T02:35:00.000Z,8.131501198,2016-05-10T02:35:00.000Z,4.81648016,2016-05-10T02:35:00.000Z,3.563161,2016-05-10T02:35:00.000Z,3.593532,2016-05-10T02:35:00.000Z,3.547517,2016-05-10T02:35:00.000Z,2.197163105
2016-05-10T02:40:00.000Z,8.187553406,2016-05-10T02:40:00.000Z,7.962583,2016-05-10T02:40:00.000Z,8.318315,2016-05-10T02:40:00.000Z,5.060452938,2016-05-10T02:40:00.000Z,8.109293,2016-05-10T02:40:00.000Z,4.838841915,2016-05-10T02:40:00.000Z,3.547478,2016-05-10T02:40:00.000Z,3.578576,2016-05-10T02:40:00.000Z,3.539732,2016-05-10T02:40:00.000Z,2.201628923
2016-05-10T02:45:00.000Z,8.198085785,2016-05-10T02:45:00.000Z,7.969260216,2016-05-10T02:45:00.000Z,8.316176,2016-05-10T02:45:00.000Z,5.023172855,2016-05-10T02:45:00.000Z,8.111391,2016-05-10T02:45:00.000Z,4.873828,2016-05-10T02:45:00.000Z,3.538513,2016-05-10T02:45:00.000Z,3.566479,2016-05-10T02:45:00.000Z,3.552209,2016-05-10T02:45:00.000Z,2.199719906
2016-05-10T02:50:00.000Z,8.180913925,2016-05-10T02:50:00.000Z,7.923282,2016-05-10T02:50:00.000Z,8.295612,2016-05-10T02:50:00.000Z,5.045876026,2016-05-10T02:50:00.000Z,8.123490334,2016-05-10T02:50:00.000Z,4.848763,2016-05-10T02:50:00.000Z,3.555032015,2016-05-10T02:50:00.000Z,3.528284,2016-05-10T02:50:00.000Z,3.530766,2016-05-10T02:50:00.000Z,2.212997913
2016-05-10T02:55:00.000Z,8.174999,2016-05-10T02:55:00.000Z,7.954073,2016-05-10T02:55:00.000Z,8.29855,2016-05-10T02:55:00.000Z,5.043777,2016-05-10T02:55:00.000Z,8.120856285,2016-05-10T02:55:00.000Z,4.846051216,2016-05-10T02:55:00.000Z,3.54369998,2016-05-10T02:55:00.000Z,3.550988,2016-05-10T02:55:00.000Z,3.535497,2016-05-10T02:55:00.000Z,2.20796299
2016-05-10T03:00:00.000Z,8.170152664,2016-05-10T03:00:00.000Z,7.919275,2016-05-10T03:00:00.000Z,8.314004,2016-05-10T03:00:00.000Z,5.043358,2016-05-10T03:00:00.000Z,8.116774,2016-05-10T03:00:00.000Z,4.89187479,2016-05-10T03:00:00.000Z,3.545989,2016-05-10T03:00:00.000Z,3.579034,2016-05-10T03:00:00.000Z,3.516151,2016-05-10T03:00:00.000Z,2.197967052
2016-05-10T03:05:00.000Z,8.163057327,2016-05-10T03:05:00.000Z,7.939688206,2016-05-10T03:05:00.000Z,8.333310127,2016-05-10T03:05:00.000Z,5.066175,2016-05-10T03:05:00.000Z,8.104524,2016-05-10T03:05:00.000Z,4.849181,2016-05-10T03:05:00.000Z,3.562093019,2016-05-10T03:05:00.000Z,3.571974,2016-05-10T03:05:00.000Z,3.530422,2016-05-10T03:05:00.000Z,2.225323915
2016-05-10T03:10:00.000Z,8.183697,2016-05-10T03:10:00.000Z,7.890237808,2016-05-10T03:10:00.000Z,8.303241,2016-05-10T03:10:00.000Z,5.040456772,2016-05-10T03:10:00.000Z,8.137533188,2016-05-10T03:10:00.000Z,4.859215,2016-05-10T03:10:00.000Z,3.533627033,2016-05-10T03:10:00.000Z,3.545608,2016-05-10T03:10:00.000Z,3.530994,2016-05-10T03:10:00.000Z,2.235017061
2016-05-10T03:15:00.000Z,8.206746101,2016-05-10T03:15:00.000Z,7.889896,2016-05-10T03:15:00.000Z,8.323084,2016-05-10T03:15:00.000Z,5.049539089,2016-05-10T03:15:00.000Z,8.134669,2016-05-10T03:15:00.000Z,4.892488,2016-05-10T03:15:00.000Z,3.539848089,2016-05-10T03:15:00.000Z,3.501194,2016-05-10T03:15:00.000Z,3.536527,2016-05-10T03:15:00.000Z,2.231467009
2016-05-10T03:20:00.000Z,8.195871353,2016-05-10T03:20:00.000Z,7.863414764,2016-05-10T03:20:00.000Z,8.303088188,2016-05-10T03:20:00.000Z,5.040039,2016-05-10T03:20:00.000Z,8.118451,2016-05-10T03:20:00.000Z,4.879897118,2016-05-10T03:20:00.000Z,3.556369066,2016-05-10T03:20:00.000Z,3.486122,2016-05-10T03:20:00.000Z,3.510314,2016-05-10T03:20:00.000Z,2.241271973
2016-05-10T03:25:00.000Z,8.175305367,2016-05-10T03:25:00.000Z,7.863452911,2016-05-10T03:25:00.000Z,8.317206383,2016-05-10T03:25:00.000Z,5.045914173,2016-05-10T03:25:00.000Z,8.141193,2016-05-10T03:25:00.000Z,4.889933109,2016-05-10T03:25:00.000Z,3.551409,2016-05-10T03:25:00.000Z,3.461857,2016-05-10T03:25:00.000Z,3.530002,2016-05-10T03:25:00.000Z,2.229253054
2016-05-10T03:30:00.000Z,8.184423,2016-05-10T03:30:00.000Z,7.811178,2016-05-10T03:30:00.000Z,8.302401543,2016-05-10T03:30:00.000Z,5.056444168,2016-05-10T03:30:00.000Z,8.146877289,2016-05-10T03:30:00.000Z,4.877530098,2016-05-10T03:30:00.000Z,3.546294,2016-05-10T03:30:00.000Z,3.502035,2016-05-10T03:30:00.000Z,3.513329,2016-05-10T03:30:00.000Z,2.263976097
2016-05-10T03:35:00.000Z,8.185643,2016-05-10T03:35:00.000Z,7.794352,2016-05-10T03:35:00.000Z,8.321670532,2016-05-10T03:35:00.000Z,5.059728,2016-05-10T03:35:00.000Z,8.106432,2016-05-10T03:35:00.000Z,4.869442,2016-05-10T03:35:00.000Z,3.575294,2016-05-10T03:35:00.000Z,3.477118,2016-05-10T03:35:00.000Z,3.545381,2016-05-10T03:35:00.000Z,2.253827095
2016-05-10T03:40:00.000Z,8.175533295,2016-05-10T03:40:00.000Z,7.797670841,2016-05-10T03:40:00.000Z,8.333387375,2016-05-10T03:40:00.000Z,5.074110985,2016-05-10T03:40:00.000Z,8.112652,2016-05-10T03:40:00.000Z,4.835595131,2016-05-10T03:40:00.000Z,3.56774,2016-05-10T03:40:00.000Z,3.486809,2016-05-10T03:40:00.000Z,3.543547,2016-05-10T03:40:00.000Z,2.248522997
2016-05-10T03:45:00.000Z,8.171069,2016-05-10T03:45:00.000Z,7.778594,2016-05-10T03:45:00.000Z,8.308471,2016-05-10T03:45:00.000Z,5.06339,2016-05-10T03:45:00.000Z,8.101699,2016-05-10T03:45:00.000Z,4.878676,2016-05-10T03:45:00.000Z,3.563541889,2016-05-10T03:45:00.000Z,3.491921,2016-05-10T03:45:00.000Z,3.519547,2016-05-10T03:45:00.000Z,2.239823103
2016-05-10T03:50:00.000Z,8.180416107,2016-05-10T03:50:00.000Z,7.808128,2016-05-10T03:50:00.000Z,8.289620399,2016-05-10T03:50:00.000Z,5.049806,2016-05-10T03:50:00.000Z,8.10109,2016-05-10T03:50:00.000Z,4.896149158,2016-05-10T03:50:00.000Z,3.579453945,2016-05-10T03:50:00.000Z,3.498868,2016-05-10T03:50:00.000Z,3.537709,2016-05-10T03:50:00.000Z,2.24474597
2016-05-10T03:55:00.000Z,8.175264,2016-05-10T03:55:00.000Z,7.781837,2016-05-10T03:55:00.000Z,8.310149193,2016-05-10T03:55:00.000Z,5.062665939,2016-05-10T03:55:00.000Z,8.126543999,2016-05-10T03:55:00.000Z,4.881536961,2016-05-10T03:55:00.000Z,3.565983057,2016-05-10T03:55:00.000Z,3.499782,2016-05-10T03:55:00.000Z,3.552134,2016-05-10T03:55:00.000Z,2.263900042
2016-05-10T04:00:00.000Z,8.180228,2016-05-10T04:00:00.000Z,7.783323,2016-05-10T04:00:00.000Z,8.307554245,2016-05-10T04:00:00.000Z,5.076553,2016-05-10T04:00:00.000Z,8.125089645,2016-05-10T04:00:00.000Z,4.913054,2016-05-10T04:00:00.000Z,3.567966938,2016-05-10T04:00:00.000Z,3.514015,2016-05-10T04:00:00.000Z,3.563962,2016-05-10T04:00:00.000Z,2.204489946
2016-05-10T04:05:00.000Z,8.185988426,2016-05-10T04:05:00.000Z,7.756043,2016-05-10T04:05:00.000Z,7.17995882,2016-05-10T04:05:00.000Z,5.060565,2016-05-10T04:05:00.000Z,8.116811,2016-05-10T04:05:00.000Z,4.882301,2016-05-10T04:05:00.000Z,3.564115,2016-05-10T04:05:00.000Z,3.488641,2016-05-10T04:05:00.000Z,3.544884,2016-05-10T04:05:00.000Z,2.218837976
2016-05-10T04:10:00.000Z,8.161988258,2016-05-10T04:10:00.000Z,7.765161,2016-05-10T04:10:00.000Z,6.726357,2016-05-10T04:10:00.000Z,5.059155,2016-05-10T04:10:00.000Z,8.113034,2016-05-10T04:10:00.000Z,4.879246235,2016-05-10T04:10:00.000Z,3.56426692,2016-05-10T04:10:00.000Z,3.518173,2016-05-10T04:10:00.000Z,3.559803,2016-05-10T04:10:00.000Z,2.245357037
2016-05-10T04:15:00.000Z,8.180724,2016-05-10T04:15:00.000Z,7.758637,2016-05-10T04:15:00.000Z,6.727616787,2016-05-10T04:15:00.000Z,5.077279,2016-05-10T04:15:00.000Z,8.106547356,2016-05-10T04:15:00.000Z,4.86498,2016-05-10T04:15:00.000Z,3.565946,2016-05-10T04:15:00.000Z,3.526683,2016-05-10T04:15:00.000Z,3.530307,2016-05-10T04:15:00.000Z,2.210596085
2016-05-10T04:20:00.000Z,8.170572281,2016-05-10T04:20:00.000Z,7.786606789,2016-05-10T04:20:00.000Z,6.725708961,2016-05-10T04:20:00.000Z,5.06235981,2016-05-10T04:20:00.000Z,8.133676529,2016-05-10T04:20:00.000Z,4.881346226,2016-05-10T04:20:00.000Z,3.59593606,2016-05-10T04:20:00.000Z,3.515807,2016-05-10T04:20:00.000Z,3.547745,2016-05-10T04:20:00.000Z,2.185678959
2016-05-10T04:25:00.000Z,8.188622,2016-05-10T04:25:00.000Z,7.766917,2016-05-10T04:25:00.000Z,6.714756966,2016-05-10T04:25:00.000Z,5.091014,2016-05-10T04:25:00.000Z,8.128222466,2016-05-10T04:25:00.000Z,4.880620003,2016-05-10T04:25:00.000Z,3.562129021,2016-05-10T04:25:00.000Z,3.514549,2016-05-10T04:25:00.000Z,3.549348,2016-05-10T04:25:00.000Z,2.218913078
2016-05-10T04:30:00.000Z,8.167366982,2016-05-10T04:30:00.000Z,7.778747082,2016-05-10T04:30:00.000Z,6.71197319,2016-05-10T04:30:00.000Z,5.062018,2016-05-10T04:30:00.000Z,8.147567,2016-05-10T04:30:00.000Z,4.872456,2016-05-10T04:30:00.000Z,3.568808,2016-05-10T04:30:00.000Z,3.520159,2016-05-10T04:30:00.000Z,3.564953,2016-05-10T04:30:00.000Z,2.214103937
2016-05-10T04:35:00.000Z,8.170001,2016-05-10T04:35:00.000Z,7.768214,2016-05-10T04:35:00.000Z,6.749477863,2016-05-10T04:35:00.000Z,5.067283154,2016-05-10T04:35:00.000Z,8.154129028,2016-05-10T04:35:00.000Z,4.887718,2016-05-10T04:35:00.000Z,3.556788921,2016-05-10T04:35:00.000Z,3.507718,2016-05-10T04:35:00.000Z,3.552438,2016-05-10T04:35:00.000Z,2.210900068
