Date,Value,Date,Value,Date,Value,Date,Value,Date,Value
2016-05-10T20:35:00.000Z,6.609977,2016-05-10T20:35:00.000Z,8.346816,2016-05-10T20:35:00.000Z,6.771803,2016-05-10T20:35:00.000Z,5.160078,2016-05-10T20:35:00.000Z,7.851127
2016-05-10T20:40:00.000Z,6.599256992,2016-05-10T20:40:00.000Z,8.355021,2016-05-10T20:40:00.000Z,6.717657,2016-05-10T20:40:00.000Z,5.155195,2016-05-10T20:40:00.000Z,7.830983162
2016-05-10T20:45:00.000Z,6.593381882,2016-05-10T20:45:00.000Z,8.341323,2016-05-10T20:45:00.000Z,6.730326,2016-05-10T20:45:00.000Z,5.14161,2016-05-10T20:45:00.000Z,7.854066849
2016-05-10T20:50:00.000Z,6.596282005,2016-05-10T20:50:00.000Z,8.374901772,2016-05-10T20:50:00.000Z,6.753140926,2016-05-10T20:50:00.000Z,5.135694981,2016-05-10T20:50:00.000Z,7.867916
2016-05-10T20:55:00.000Z,6.625205,2016-05-10T20:55:00.000Z,8.363491,2016-05-10T20:55:00.000Z,6.757454,2016-05-10T20:55:00.000Z,5.145617,2016-05-10T20:55:00.000Z,7.852807999
2016-05-10T21:00:00.000Z,6.615893,2016-05-10T21:00:00.000Z,8.381273,2016-05-10T21:00:00.000Z,6.731393814,2016-05-10T21:00:00.000Z,5.156148911,2016-05-10T21:00:00.000Z,7.844680786
2016-05-10T21:05:00.000Z,6.610972,2016-05-10T21:05:00.000Z,8.344909,2016-05-10T21:05:00.000Z,6.736200809,2016-05-10T21:05:00.000Z,5.152330875,2016-05-10T21:05:00.000Z,7.843228
2016-05-10T21:10:00.000Z,6.633636951,2016-05-10T21:10:00.000Z,8.34552002,2016-05-10T21:10:00.000Z,6.725821972,2016-05-10T21:10:00.000Z,5.137605,2016-05-10T21:10:00.000Z,7.852692127
2016-05-10T21:15:00.000Z,6.596395,2016-05-10T21:15:00.000Z,8.357385,2016-05-10T21:15:00.000Z,6.732995987,2016-05-10T21:15:00.000Z,5.134017944,2016-05-10T21:15:00.000Z,7.847733974
2016-05-10T21:20:00.000Z,6.606812,2016-05-10T21:20:00.000Z,8.339033127,2016-05-10T21:20:00.000Z,6.728227,2016-05-10T21:20:00.000Z,5.161524773,2016-05-10T21:20:00.000Z,7.848153114
2016-05-10T21:25:00.000Z,6.60555315,2016-05-10T21:25:00.000Z,8.329340935,2016-05-10T21:25:00.000Z,6.719182968,2016-05-10T21:25:00.000Z,5.154697895,2016-05-10T21:25:00.000Z,7.874786
2016-05-10T21:30:00.000Z,6.631538,2016-05-10T21:30:00.000Z,8.34884,2016-05-10T21:30:00.000Z,6.73722887,2016-05-10T21:30:00.000Z,5.142259,2016-05-10T21:30:00.000Z,7.874519
2016-05-10T21:35:00.000Z,6.599143,2016-05-10T21:35:00.000Z,8.335674286,2016-05-10T21:35:00.000Z,6.745511055,2016-05-10T21:35:00.000Z,5.158440113,2016-05-10T21:35:00.000Z,7.865399
2016-05-10T21:40:00.000Z,6.602043,2016-05-10T21:40:00.000Z,8.314117432,2016-05-10T21:40:00.000Z,6.727919102,2016-05-10T21:40:00.000Z,5.16351223,2016-05-10T21:40:00.000Z,7.877421856
2016-05-10T21:45:00.000Z,6.613796,2016-05-10T21:45:00.000Z,8.363605,2016-05-10T21:45:00.000Z,6.730973,2016-05-10T21:45:00.000Z,5.157408,2016-05-10T21:45:00.000Z,7.852807999
2016-05-10T21:50:00.000Z,6.587392,2016-05-10T21:50:00.000Z,8.328006,2016-05-10T21:50:00.000Z,6.74494,2016-05-10T21:50:00.000Z,5.160766125,2016-05-10T21:50:00.000Z,7.865246773
2016-05-10T21:55:00.000Z,6.590633,2016-05-10T21:55:00.000Z,8.340523,2016-05-10T21:55:00.000Z,6.716320992,2016-05-10T21:55:00.000Z,5.133674145,2016-05-10T21:55:00.000Z,7.848917007
2016-05-10T22:00:00.000Z,6.584071,2016-05-10T22:00:00.000Z,8.360132217,2016-05-10T22:00:00.000Z,6.752723,2016-05-10T22:00:00.000Z,5.164656162,2016-05-10T22:00:00.000Z,7.864177
2016-05-10T22:05:00.000Z,6.589338,2016-05-10T22:05:00.000Z,8.336210251,2016-05-10T22:05:00.000Z,6.751922,2016-05-10T22:05:00.000Z,5.14535,2016-05-10T22:05:00.000Z,7.877722
2016-05-10T22:10:00.000Z,6.605782986,2016-05-10T22:10:00.000Z,8.360478,2016-05-10T22:10:00.000Z,6.752647,2016-05-10T22:10:00.000Z,5.154201031,2016-05-10T22:10:00.000Z,7.884935
2016-05-10T22:15:00.000Z,6.620739937,2016-05-10T22:15:00.000Z,8.349374771,2016-05-10T22:15:00.000Z,6.737115,2016-05-10T22:15:00.000Z,5.130509,2016-05-10T22:15:00.000Z,7.89516
2016-05-10T22:20:00.000Z,6.597503,2016-05-10T22:20:00.000Z,8.335675,2016-05-10T22:20:00.000Z,6.74467,2016-05-10T22:20:00.000Z,5.144396,2016-05-10T22:20:00.000Z,7.876541138
2016-05-10T22:25:00.000Z,6.628448,2016-05-10T22:25:00.000Z,8.365285873,2016-05-10T22:25:00.000Z,6.76050806,2016-05-10T22:25:00.000Z,5.172895908,2016-05-10T22:25:00.000Z,7.927364826
2016-05-10T22:30:00.000Z,6.582012177,2016-05-10T22:30:00.000Z,8.326749,2016-05-10T22:30:00.000Z,6.101625,2016-05-10T22:30:00.000Z,5.168015,2016-05-10T22:30:00.000Z,7.913017
2016-05-10T22:35:00.000Z,6.611620903,2016-05-10T22:35:00.000Z,8.355784416,2016-05-10T22:35:00.000Z,5.279813766,2016-05-10T22:35:00.000Z,5.148859978,2016-05-10T22:35:00.000Z,7.901915073
2016-05-10T22:40:00.000Z,6.618183,2016-05-10T22:40:00.000Z,8.360171318,2016-05-10T22:40:00.000Z,5.286375046,2016-05-10T22:40:00.000Z,5.165382862,2016-05-10T22:40:00.000Z,7.914964
2016-05-10T22:45:00.000Z,6.593726158,2016-05-10T22:45:00.000Z,8.34159,2016-05-10T22:45:00.000Z,5.276875,2016-05-10T22:45:00.000Z,5.16095686,2016-05-10T22:45:00.000Z,7.924273014
2016-05-10T22:50:00.000Z,6.607156,2016-05-10T22:50:00.000Z,8.327280998,2016-05-10T22:50:00.000Z,5.298701,2016-05-10T22:50:00.000Z,5.152180195,2016-05-10T22:50:00.000Z,7.923093
2016-05-10T22:55:00.000Z,6.62894392,2016-05-10T22:55:00.000Z,8.341856956,2016-05-10T22:55:00.000Z,5.267486095,2016-05-10T22:55:00.000Z,5.159888,2016-05-10T22:55:00.000Z,7.914392
2016-05-10T23:00:00.000Z,6.600782871,2016-05-10T23:00:00.000Z,8.320682,2016-05-10T23:00:00.000Z,5.299045,2016-05-10T23:00:00.000Z,5.166373,2016-05-10T23:00:00.000Z,7.928585
2016-05-10T23:05:00.000Z,6.619673,2016-05-10T23:05:00.000Z,8.333576,2016-05-10T23:05:00.000Z,5.286756992,2016-05-10T23:05:00.000Z,5.152751,2016-05-10T23:05:00.000Z,7.897220135
2016-05-10T23:10:00.000Z,6.615244,2016-05-10T23:10:00.000Z,8.315795898,2016-05-10T23:10:00.000Z,5.30026722,2016-05-10T23:10:00.000Z,5.166870117,2016-05-10T23:10:00.000Z,7.960104
2016-05-10T23:15:00.000Z,6.654737949,2016-05-10T23:15:00.000Z,8.337315,2016-05-10T23:15:00.000Z,5.300645828,2016-05-10T23:15:00.000Z,5.14886,2016-05-10T23:15:00.000Z,7.935912
2016-05-10T23:20:00.000Z,6.633788,2016-05-10T23:20:00.000Z,8.319534,2016-05-10T23:20:00.000Z,5.289161,2016-05-10T23:20:00.000Z,5.147106,2016-05-10T23:20:00.000Z,8.81312561
2016-05-10T23:25:00.000Z,6.630620956,2016-05-10T23:25:00.000Z,8.355593,2016-05-10T23:25:00.000Z,5.284772873,2016-05-10T23:25:00.000Z,5.1344,2016-05-10T23:25:00.000Z,9.316484
2016-05-10T23:30:00.000Z,6.610094,2016-05-10T23:30:00.000Z,8.341056,2016-05-10T23:30:00.000Z,5.283208,2016-05-10T23:30:00.000Z,5.147334099,2016-05-10T23:30:00.000Z,9.328501701
2016-05-10T23:35:00.000Z,6.613909,2016-05-10T23:35:00.000Z,8.328617096,2016-05-10T23:35:00.000Z,5.277334,2016-05-10T23:35:00.000Z,5.148249149,2016-05-10T23:35:00.000Z,9.324001312
2016-05-10T23:40:00.000Z,6.616007805,2016-05-10T23:40:00.000Z,8.347541,2016-05-10T23:40:00.000Z,5.265275,2016-05-10T23:40:00.000Z,5.135087,2016-05-10T23:40:00.000Z,9.325259
2016-05-10T23:45:00.000Z,6.619671822,2016-05-10T23:45:00.000Z,8.341512,2016-05-10T23:45:00.000Z,5.283286095,2016-05-10T23:45:00.000Z,5.164199829,2016-05-10T23:45:00.000Z,9.301986
2016-05-10T23:50:00.000Z,6.619482994,2016-05-10T23:50:00.000Z,8.33002758,2016-05-10T23:50:00.000Z,5.287024021,2016-05-10T23:50:00.000Z,5.149851799,2016-05-10T23:50:00.000Z,9.325984001
2016-05-10T23:55:00.000Z,6.626692772,2016-05-10T23:55:00.000Z,8.329189301,2016-05-10T23:55:00.000Z,5.289847851,2016-05-10T23:55:00.000Z,5.146187782,2016-05-10T23:55:00.000Z,9.315416
2016-05-11T00:00:00.000Z,6.602881908,2016-05-11T00:00:00.000Z,8.330638885,2016-05-11T00:00:00.000Z,5.285995007,2016-05-11T00:00:00.000Z,5.146150112,2016-05-11T00:00:00.000Z,9.343459129
2016-05-11T00:05:00.000Z,6.610436,2016-05-11T00:05:00.000Z,8.308661461,2016-05-11T00:05:00.000Z,5.253219128,2016-05-11T00:05:00.000Z,5.144587,2016-05-11T00:05:00.000Z,9.355669
2016-05-11T00:10:00.000Z,6.645352,2016-05-11T00:10:00.000Z,8.310455322,2016-05-11T00:10:00.000Z,5.285231,2016-05-11T00:10:00.000Z,5.138941,2016-05-11T00:10:00.000Z,9.356204033
2016-05-11T00:15:00.000Z,6.614215,2016-05-11T00:15:00.000Z,8.292786598,2016-05-11T00:15:00.000Z,5.258714,2016-05-11T00:15:00.000Z,5.140313148,2016-05-11T00:15:00.000Z,9.346817017
2016-05-11T00:20:00.000Z,6.60338,2016-05-11T00:20:00.000Z,8.314077,2016-05-11T00:20:00.000Z,5.271304,2016-05-11T00:20:00.000Z,5.148899,2016-05-11T00:20:00.000Z,9.376617
2016-05-11T00:25:00.000Z,6.612499237,2016-05-11T00:25:00.000Z,8.313508034,2016-05-11T00:25:00.000Z,5.283360958,2016-05-11T00:25:00.000Z,5.157637119,2016-05-11T00:25:00.000Z,9.331935883
2016-05-11T00:30:00.000Z,6.608109,2016-05-11T00:30:00.000Z,8.321749,2016-05-11T00:30:00.000Z,5.293015,2016-05-11T00:30:00.000Z,5.118601,2016-05-11T00:30:00.000Z,9.352693
2016-05-11T00:35:00.000Z,6.593037128,2016-05-11T00:35:00.000Z,8.327131271,2016-05-11T00:35:00.000Z,5.291220188,2016-05-11T00:35:00.000Z,5.15035,2016-05-11T00:35:00.000Z,9.351893425
2016-05-11T00:40:00.000Z,6.605133057,2016-05-11T00:40:00.000Z,8.315795,2016-05-11T00:40:00.000Z,5.275844097,2016-05-11T00:40:00.000Z,5.148820877,2016-05-11T00:40:00.000Z,9.327779
2016-05-11T00:45:00.000Z,6.621121,2016-05-11T00:45:00.000Z,8.323274,2016-05-11T00:45:00.000Z,5.293741226,2016-05-11T00:45:00.000Z,5.143671989,2016-05-11T00:45:00.000Z,9.371240616
2016-05-11T00:50:00.000Z,6.587316036,2016-05-11T00:50:00.000Z,8.308888,2016-05-11T00:50:00.000Z,5.257987022,2016-05-11T00:50:00.000Z,5.154659,2016-05-11T00:50:00.000Z,9.349718094
2016-05-11T00:55:00.000Z,6.602006,2016-05-11T00:55:00.000Z,8.315681458,2016-05-11T00:55:00.000Z,5.293969,2016-05-11T00:55:00.000Z,5.142182827,2016-05-11T00:55:00.000Z,9.356092
2016-05-11T01:00:00.000Z,6.603111,2016-05-11T01:00:00.000Z,8.313126,2016-05-11T01:00:00.000Z,5.296831,2016-05-11T01:00:00.000Z,5.147983074,2016-05-11T01:00:00.000Z,9.334684372
2016-05-11T01:05:00.000Z,6.603264809,2016-05-11T01:05:00.000Z,8.321519,2016-05-11T01:05:00.000Z,5.26958704,2016-05-11T01:05:00.000Z,5.147600174,2016-05-11T01:05:00.000Z,9.399817
2016-05-11T01:10:00.000Z,6.607921,2016-05-11T01:10:00.000Z,8.318389893,2016-05-11T01:10:00.000Z,5.28202486,2016-05-11T01:10:00.000Z,5.146951199,2016-05-11T01:10:00.000Z,9.373602
2016-05-11T01:15:00.000Z,6.622304916,2016-05-11T01:15:00.000Z,8.321974754,2016-05-11T01:15:00.000Z,5.280690193,2016-05-11T01:15:00.000Z,5.127034187,2016-05-11T01:15:00.000Z,9.361813545
2016-05-11T01:20:00.000Z,6.600595,2016-05-11T01:20:00.000Z,8.317169,2016-05-11T01:20:00.000Z,5.261307,2016-05-11T01:20:00.000Z,5.135962,2016-05-11T01:20:00.000Z,9.359066963
2016-05-11T01:25:00.000Z,6.611925125,2016-05-11T01:25:00.000Z,8.333883286,2016-05-11T01:25:00.000Z,5.310986996,2016-05-11T01:25:00.000Z,5.147867,2016-05-11T01:25:00.000Z,9.395124
2016-05-11T01:30:00.000Z,6.628523827,2016-05-11T01:30:00.000Z,8.346777916,2016-05-11T01:30:00.000Z,5.276149,2016-05-11T01:30:00.000Z,5.143058,2016-05-11T01:30:00.000Z,9.380701065
2016-05-11T01:35:00.000Z,6.63253,2016-05-11T01:35:00.000Z,8.340521812,2016-05-11T01:35:00.000Z,5.276416,2016-05-11T01:35:00.000Z,5.125356,2016-05-11T01:35:00.000Z,9.37959671
2016-05-11T01:40:00.000Z,6.631881237,2016-05-11T01:40:00.000Z,8.34865,2016-05-11T01:40:00.000Z,5.286375046,2016-05-11T01:40:00.000Z,5.114707947,2016-05-11T01:40:00.000Z,9.394168854
2016-05-11T01:45:00.000Z,6.614214897,2016-05-11T01:45:00.000Z,8.316407204,2016-05-11T01:45:00.000Z,5.270883083,2016-05-11T01:45:00.000Z,5.116464,2016-05-11T01:45:00.000Z,9.394246
2016-05-11T01:50:00.000Z,6.601739,2016-05-11T01:50:00.000Z,8.324419022,2016-05-11T01:50:00.000Z,5.277484894,2016-05-11T01:50:00.000Z,5.13836813,2016-05-11T01:50:00.000Z,9.386614799
2016-05-11T01:55:00.000Z,6.627187,2016-05-11T01:55:00.000Z,8.359257698,2016-05-11T01:55:00.000Z,5.297059,2016-05-11T01:55:00.000Z,6.504745,2016-05-11T01:55:00.000Z,9.36818409
2016-05-11T02:00:00.000Z,6.629402161,2016-05-11T02:00:00.000Z,8.351205,2016-05-11T02:00:00.000Z,5.290496,2016-05-11T02:00:00.000Z,6.532371998,2016-05-11T02:00:00.000Z,9.396039
2016-05-11T02:05:00.000Z,6.610897,2016-05-11T02:05:00.000Z,8.350939751,2016-05-11T02:05:00.000Z,5.299118996,2016-05-11T02:05:00.000Z,6.532254219,2016-05-11T02:05:00.000Z,9.415843
2016-05-11T02:10:00.000Z,6.615207,2016-05-11T02:10:00.000Z,8.329608,2016-05-11T02:10:00.000Z,5.295724869,2016-05-11T02:10:00.000Z,6.540421009,2016-05-11T02:10:00.000Z,9.373718
2016-05-11T02:15:00.000Z,6.625853062,2016-05-11T02:15:00.000Z,8.35307312,2016-05-11T02:15:00.000Z,5.261155128,2016-05-11T02:15:00.000Z,6.520541,2016-05-11T02:15:00.000Z,9.406153
2016-05-11T02:20:00.000Z,6.636459,2016-05-11T02:20:00.000Z,8.372800827,2016-05-11T02:20:00.000Z,5.279926777,2016-05-11T02:20:00.000Z,6.508409977,2016-05-11T02:20:00.000Z,9.409738
2016-05-11T02:25:00.000Z,6.616275787,2016-05-11T02:25:00.000Z,8.336707,2016-05-11T02:25:00.000Z,5.284773,2016-05-11T02:25:00.000Z,6.506499767,2016-05-11T02:25:00.000Z,9.400197029
2016-05-11T02:30:00.000Z,6.616314,2016-05-11T02:30:00.000Z,8.334187,2016-05-11T02:30:00.000Z,5.311330795,2016-05-11T02:30:00.000Z,6.504249,2016-05-11T02:30:00.000Z,9.419926
2016-05-11T02:35:00.000Z,6.620359,2016-05-11T02:35:00.000Z,8.336591721,2016-05-11T02:35:00.000Z,5.28935194,2016-05-11T02:35:00.000Z,6.522524,2016-05-11T02:35:00.000Z,9.423512
2016-05-11T02:40:00.000Z,6.598647118,2016-05-11T02:40:00.000Z,8.337469,2016-05-11T02:40:00.000Z,5.263328,2016-05-11T02:40:00.000Z,6.526874065,2016-05-11T02:40:00.000Z,9.422786
2016-05-11T02:45:00.000Z,6.624479771,2016-05-11T02:45:00.000Z,8.353723526,2016-05-11T02:45:00.000Z,5.311824,2016-05-11T02:45:00.000Z,6.492536,2016-05-11T02:45:00.000Z,9.419201
2016-05-11T02:50:00.000Z,6.632301,2016-05-11T02:50:00.000Z,8.357769966,2016-05-11T02:50:00.000Z,5.304652214,2016-05-11T02:50:00.000Z,6.514323,2016-05-11T02:50:00.000Z,9.41508007
2016-05-11T02:55:00.000Z,6.637223,2016-05-11T02:55:00.000Z,8.349145,2016-05-11T02:55:00.000Z,5.301372051,2016-05-11T02:55:00.000Z,6.535308838,2016-05-11T02:55:00.000Z,9.441215
2016-05-11T03:00:00.000Z,6.636423111,2016-05-11T03:00:00.000Z,8.349639893,2016-05-11T03:00:00.000Z,5.295913,2016-05-11T03:00:00.000Z,6.527105,2016-05-11T03:00:00.000Z,9.411873817
2016-05-11T03:05:00.000Z,6.647755146,2016-05-11T03:05:00.000Z,8.339374542,2016-05-11T03:05:00.000Z,5.273403,2016-05-11T03:05:00.000Z,6.466396809,2016-05-11T03:05:00.000Z,9.442552
2016-05-11T03:10:00.000Z,6.635659,2016-05-11T03:10:00.000Z,8.373299599,2016-05-11T03:10:00.000Z,5.301218987,2016-05-11T03:10:00.000Z,6.509744,2016-05-11T03:10:00.000Z,9.419353
2016-05-11T03:15:00.000Z,6.612422,2016-05-11T03:15:00.000Z,8.358684,2016-05-11T03:15:00.000Z,5.29164,2016-05-11T03:15:00.000Z,6.476356983,2016-05-11T03:15:00.000Z,9.416681
2016-05-11T03:20:00.000Z,6.63794899,2016-05-11T03:20:00.000Z,8.363035202,2016-05-11T03:20:00.000Z,5.309154987,2016-05-11T03:20:00.000Z,6.479906,2016-05-11T03:20:00.000Z,9.415423
2016-05-11T03:25:00.000Z,6.62314415,2016-05-11T03:25:00.000Z,8.349337,2016-05-11T03:25:00.000Z,5.291297,2016-05-11T03:25:00.000Z,6.490321,2016-05-11T03:25:00.000Z,9.433814049
2016-05-11T03:30:00.000Z,6.630051,2016-05-11T03:30:00.000Z,8.351283073,2016-05-11T03:30:00.000Z,5.309765816,2016-05-11T03:30:00.000Z,6.509934902,2016-05-11T03:30:00.000Z,9.417637
2016-05-11T03:35:00.000Z,6.64642,2016-05-11T03:35:00.000Z,8.378142,2016-05-11T03:35:00.000Z,5.316136837,2016-05-11T03:35:00.000Z,6.483109951,2016-05-11T03:35:00.000Z,9.424312592
2016-05-11T03:40:00.000Z,6.639091969,2016-05-11T03:40:00.000Z,8.346664,2016-05-11T03:40:00.000Z,5.313427,2016-05-11T03:40:00.000Z,6.484673977,2016-05-11T03:40:00.000Z,9.424351
2016-05-11T03:45:00.000Z,6.638103008,2016-05-11T03:45:00.000Z,8.345023,2016-05-11T03:45:00.000Z,5.313542843,2016-05-11T03:45:00.000Z,6.5015769,2016-05-11T03:45:00.000Z,9.431752
2016-05-11T03:50:00.000Z,6.641495,2016-05-11T03:50:00.000Z,8.342505455,2016-05-11T03:50:00.000Z,5.283018112,2016-05-11T03:50:00.000Z,6.469679,2016-05-11T03:50:00.000Z,9.433547
2016-05-11T03:55:00.000Z,6.651073933,2016-05-11T03:55:00.000Z,8.369406,2016-05-11T03:55:00.000Z,5.297669,2016-05-11T03:55:00.000Z,6.464987,2016-05-11T03:55:00.000Z,9.448504448
2016-05-11T04:00:00.000Z,6.6315,2016-05-11T04:00:00.000Z,8.320109367,2016-05-11T04:00:00.000Z,5.298851,2016-05-11T04:00:00.000Z,6.452850819,2016-05-11T04:00:00.000Z,9.469185829
2016-05-11T04:05:00.000Z,6.651647,2016-05-11T04:05:00.000Z,8.3836,2016-05-11T04:05:00.000Z,5.30774498,2016-05-11T04:05:00.000Z,6.461322,2016-05-11T04:05:00.000Z,9.429691
2016-05-11T04:10:00.000Z,6.661681,2016-05-11T04:10:00.000Z,8.350558281,2016-05-11T04:10:00.000Z,5.300112,2016-05-11T04:10:00.000Z,6.451974869,2016-05-11T04:10:00.000Z,9.447128296
2016-05-11T04:15:00.000Z,6.629058838,2016-05-11T04:15:00.000Z,8.35773,2016-05-11T04:15:00.000Z,5.286375,2016-05-11T04:15:00.000Z,6.459262848,2016-05-11T04:15:00.000Z,9.458769
2016-05-11T04:20:00.000Z,6.653287,2016-05-11T04:20:00.000Z,8.363071,2016-05-11T04:20:00.000Z,5.281606197,2016-05-11T04:20:00.000Z,6.492763996,2016-05-11T04:20:00.000Z,9.452701569
2016-05-11T04:25:00.000Z,6.647525,2016-05-11T04:25:00.000Z,8.320872,2016-05-11T04:25:00.000Z,5.301371,2016-05-11T04:25:00.000Z,6.472425,2016-05-11T04:25:00.000Z,9.451138
2016-05-11T04:30:00.000Z,6.655232,2016-05-11T04:30:00.000Z,8.337696075,2016-05-11T04:30:00.000Z,5.282483101,2016-05-11T04:30:00.000Z,6.481776237,2016-05-11T04:30:00.000Z,9.465561
2016-05-11T04:35:00.000Z,6.646153,2016-05-11T04:35:00.000Z,8.354104996,2016-05-11T04:35:00.000Z,5.298319,2016-05-11T04:35:00.000Z,6.488642,2016-05-11T04:35:00.000Z,9.440072
2016-05-11T04:40:00.000Z,6.634323,2016-05-11T04:40:00.000Z,8.370399,2016-05-11T04:40:00.000Z,5.28565,2016-05-11T04:40:00.000Z,6.51459,2016-05-11T04:40:00.000Z,9.456861
2016-05-11T04:45:00.000Z,6.627189159,2016-05-11T04:45:00.000Z,8.32617569,2016-05-11T04:45:00.000Z,5.293776989,2016-05-11T04:45:00.000Z,6.498641014,2016-05-11T04:45:00.000Z,9.474376
2016-05-11T04:50:00.000Z,6.616885,2016-05-11T04:50:00.000Z,8.331515,2016-05-11T04:50:00.000Z,5.280615807,2016-05-11T04:50:00.000Z,6.481088,2016-05-11T04:50:00.000Z,9.451823235
2016-05-11T04:55:00.000Z,6.642374992,2016-05-11T04:55:00.000Z,8.350595,2016-05-11T04:55:00.000Z,5.288626,2016-05-11T04:55:00.000Z,6.498031,2016-05-11T04:55:00.000Z,9.467772
2016-05-11T05:00:00.000Z,6.652293,2016-05-11T05:00:00.000Z,8.323734,2016-05-11T05:00:00.000Z,5.296373844,2016-05-11T05:00:00.000Z,6.498219967,2016-05-11T05:00:00.000Z,9.456326
2016-05-11T05:05:00.000Z,6.643787861,2016-05-11T05:05:00.000Z,8.342621,2016-05-11T05:05:00.000Z,5.305223942,2016-05-11T05:05:00.000Z,6.468992,2016-05-11T05:05:00.000Z,9.476511955
2016-05-11T05:10:00.000Z,6.622112,2016-05-11T05:10:00.000Z,8.316941,2016-05-11T05:10:00.000Z,5.306639194,2016-05-11T05:10:00.000Z,6.492952824,2016-05-11T05:10:00.000Z,9.462391853
2016-05-11T05:15:00.000Z,6.658287,2016-05-11T05:15:00.000Z,8.349184,2016-05-11T05:15:00.000Z,5.30366,2016-05-11T05:15:00.000Z,6.476317883,2016-05-11T05:15:00.000Z,9.473385
2016-05-11T05:20:00.000Z,6.624557,2016-05-11T05:20:00.000Z,8.34411,2016-05-11T05:20:00.000Z,5.279315,2016-05-11T05:20:00.000Z,6.469183922,2016-05-11T05:20:00.000Z,9.470292
2016-05-11T05:25:00.000Z,6.628981,2016-05-11T05:25:00.000Z,8.340139,2016-05-11T05:25:00.000Z,5.299273014,2016-05-11T05:25:00.000Z,6.473530769,2016-05-11T05:25:00.000Z,9.463842392
2016-05-11T05:30:00.000Z,6.637680054,2016-05-11T05:30:00.000Z,8.345709801,2016-05-11T05:30:00.000Z,5.287903,2016-05-11T05:30:00.000Z,6.482767,2016-05-11T05:30:00.000Z,9.45877
2016-05-11T05:35:00.000Z,6.637983799,2016-05-11T05:35:00.000Z,8.331249237,2016-05-11T05:35:00.000Z,5.268823,2016-05-11T05:35:00.000Z,6.481812,2016-05-11T05:35:00.000Z,9.464263
2016-05-11T05:40:00.000Z,6.637261,2016-05-11T05:40:00.000Z,8.339642525,2016-05-11T05:40:00.000Z,5.317205906,2016-05-11T05:40:00.000Z,6.477883,2016-05-11T05:40:00.000Z,9.497345924
2016-05-11T05:45:00.000Z,6.638672829,2016-05-11T05:45:00.000Z,8.31343,2016-05-11T05:45:00.000Z,5.293663,2016-05-11T05:45:00.000Z,6.492573,2016-05-11T05:45:00.000Z,9.449305534
2016-05-11T05:50:00.000Z,6.657677174,2016-05-11T05:50:00.000Z,8.320643425,2016-05-11T05:50:00.000Z,5.278211117,2016-05-11T05:50:00.000Z,6.479332924,2016-05-11T05:50:00.000Z,9.492536545
2016-05-11T05:55:00.000Z,6.661339,2016-05-11T05:55:00.000Z,8.322934151,2016-05-11T05:55:00.000Z,5.296905994,2016-05-11T05:55:00.000Z,6.479065,2016-05-11T05:55:00.000Z,9.484104
2016-05-11T06:00:00.000Z,6.652029037,2016-05-11T06:00:00.000Z,8.345368385,2016-05-11T06:00:00.000Z,5.259665966,2016-05-11T06:00:00.000Z,6.461132,2016-05-11T06:00:00.000Z,9.47918129
2016-05-11T06:05:00.000Z,6.627721786,2016-05-11T06:05:00.000Z,8.333234787,2016-05-11T06:05:00.000Z,5.299197,2016-05-11T06:05:00.000Z,6.45178318,2016-05-11T06:05:00.000Z,9.485974
2016-05-11T06:10:00.000Z,6.651341,2016-05-11T06:10:00.000Z,8.317473412,2016-05-11T06:10:00.000Z,5.288206,2016-05-11T06:10:00.000Z,6.469795,2016-05-11T06:10:00.000Z,9.466974258
2016-05-11T06:15:00.000Z,6.628904819,2016-05-11T06:15:00.000Z,8.33701,2016-05-11T06:15:00.000Z,5.270503,2016-05-11T06:15:00.000Z,6.443886,2016-05-11T06:15:00.000Z,9.489407539
2016-05-11T06:20:00.000Z,6.631081,2016-05-11T06:20:00.000Z,8.333271027,2016-05-11T06:20:00.000Z,5.280230045,2016-05-11T06:20:00.000Z,6.450943947,2016-05-11T06:20:00.000Z,9.481243
2016-05-11T06:25:00.000Z,6.664198875,2016-05-11T06:25:00.000Z,8.34949,2016-05-11T06:25:00.000Z,5.298281,2016-05-11T06:25:00.000Z,6.469336987,2016-05-11T06:25:00.000Z,9.49818325
2016-05-11T06:30:00.000Z,6.649624,2016-05-11T06:30:00.000Z,8.331364632,2016-05-11T06:30:00.000Z,5.276113033,2016-05-11T06:30:00.000Z,6.469451904,2016-05-11T06:30:00.000Z,9.524550438
2016-05-11T06:35:00.000Z,6.664886,2016-05-11T06:35:00.000Z,8.350367,2016-05-11T06:35:00.000Z,5.292365,2016-05-11T06:35:00.000Z,6.452356815,2016-05-11T06:35:00.000Z,9.450488091
2016-05-11T06:40:00.000Z,6.64573,2016-05-11T06:40:00.000Z,8.336058,2016-05-11T06:40:00.000Z,5.277332783,2016-05-11T06:40:00.000Z,6.492497,2016-05-11T06:40:00.000Z,9.487576
2016-05-11T06:45:00.000Z,6.618641853,2016-05-11T06:45:00.000Z,8.311751366,2016-05-11T06:45:00.000Z,5.287446022,2016-05-11T06:45:00.000Z,6.463384,2016-05-11T06:45:00.000Z,9.484218597
2016-05-11T06:50:00.000Z,6.627876,2016-05-11T06:50:00.000Z,8.344262,2016-05-11T06:50:00.000Z,5.259856224,2016-05-11T06:50:00.000Z,6.479180813,2016-05-11T06:50:00.000Z,9.475824
